transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00393,SLB04,Hasthampatti,Salem,06-05-2024,4029.69,FAILURE,TRANSFER,2562,Technical Error,IDBI BANK,602789
TXN00002,MDB01,Anna Nagar,Madurai,06-05-2024,3833.0,SUCCESS,TRANSFER,2424,"",IDBI BANK,627652
TXN00523,MDB01,Anna Nagar,Madurai,07-05-2024,3690.35,FAILURE,TRANSFER,6500,Exceeded Limit,IDBI BANK,600747
TXN00053,MDB03,Thirunagar,Madurai,02-05-2024,3593.74,SUCCESS,WITHDRAWAL,9280,"",IDBI BANK,632017
TXN00564,MDB03,Thirunagar,Madurai,02-05-2024,1174.68,FAILURE,DEPOSIT,1930,Technical Error,IDBI BANK,626483
TXN00222,CHB01,T Nagar,Chennai,05-05-2024,3349.51,SUCCESS,TRANSFER,9355,"",IDBI BANK,612708
TXN00363,MDB01,Anna Nagar,Madurai,04-05-2024,2475.33,SUCCESS,TRANSFER,4559,"",IDBI BANK,603700
TXN00159,MDB03,Thirunagar,Madurai,02-05-2024,3860.45,SUCCESS,WITHDRAWAL,2612,"",IDBI BANK,606587
TXN00584,MDB01,Anna Nagar,Madurai,05-05-2024,4976.06,FAILURE,TRANSFER,2771,Insufficient Balance,IDBI BANK,603162
TXN00332,SLB03,Seelanaickenpatti,Salem,03-05-2024,3406.54,SUCCESS,DEPOSIT,4804,"",IDBI BANK,635072
TXN00493,SLB02,Gugai,Salem,01-05-2024,4746.0,FAILURE,DEPOSIT,2785,Network Error,IDBI BANK,606925
TXN00499,CHB01,T Nagar,Chennai,01-05-2024,777.51,FAILURE,DEPOSIT,3141,Network Error,IDBI BANK,626253
TXN00303,SLB04,Hasthampatti,Salem,03-05-2024,2738.17,SUCCESS,DEPOSIT,7442,"",IDBI BANK,633125
TXN00359,SLB04,Hasthampatti,Salem,06-05-2024,3735.92,SUCCESS,WITHDRAWAL,9715,"",IDBI BANK,624857
TXN00366,SLB03,Seelanaickenpatti,Salem,01-05-2024,3005.23,SUCCESS,TRANSFER,3869,"",IDBI BANK,627998
TXN00559,CHB02,Velachery,Chennai,05-05-2024,4103.89,FAILURE,DEPOSIT,5135,Technical Error,IDBI BANK,620019
TXN00667,CHB02,Velachery,Chennai,07-05-2024,2694.39,FAILURE,DEPOSIT,5331,Invalid Account,IDBI BANK,615337
TXN00394,CHB02,Velachery,Chennai,07-05-2024,3615.29,FAILURE,TRANSFER,8790,Invalid Account,IDBI BANK,603052
TXN00072,MDB03,Thirunagar,Madurai,05-05-2024,1072.8,SUCCESS,WITHDRAWAL,7211,"",IDBI BANK,611406
TXN00194,SLB04,Hasthampatti,Salem,01-05-2024,4546.7,SUCCESS,WITHDRAWAL,3430,"",IDBI BANK,604305
TXN00110,SLB03,Seelanaickenpatti,Salem,03-05-2024,1758.46,SUCCESS,TRANSFER,5526,"",IDBI BANK,636425
TXN00263,CHB01,T Nagar,Chennai,03-05-2024,2957.06,SUCCESS,TRANSFER,3868,"",IDBI BANK,630450
TXN00021,SLB04,Hasthampatti,Salem,02-05-2024,2541.76,SUCCESS,TRANSFER,5315,"",IDBI BANK,632807
TXN00579,SLB02,Gugai,Salem,01-05-2024,2225.98,FAILURE,TRANSFER,6015,Network Error,IDBI BANK,604279
TXN00137,SLB02,Gugai,Salem,05-05-2024,2461.48,SUCCESS,WITHDRAWAL,2494,"",IDBI BANK,630803
TXN00550,SLB04,Hasthampatti,Salem,07-05-2024,4216.2,FAILURE,WITHDRAWAL,7828,Technical Error,IDBI BANK,605852
TXN00353,SLB03,Seelanaickenpatti,Salem,07-05-2024,513.57,SUCCESS,DEPOSIT,2196,"",IDBI BANK,602969
TXN00560,MDB03,Thirunagar,Madurai,04-05-2024,4529.67,FAILURE,WITHDRAWAL,8520,Invalid Account,IDBI BANK,614301
TXN00644,MDB03,Thirunagar,Madurai,01-05-2024,893.84,FAILURE,DEPOSIT,3916,Invalid Account,IDBI BANK,636575
TXN00454,SLB04,Hasthampatti,Salem,01-05-2024,4963.27,FAILURE,WITHDRAWAL,4314,Network Error,IDBI BANK,619784
TXN00283,SLB02,Gugai,Salem,06-05-2024,3693.04,SUCCESS,TRANSFER,3852,"",IDBI BANK,623691
TXN00085,SLB02,Gugai,Salem,03-05-2024,2479.43,SUCCESS,TRANSFER,5681,"",IDBI BANK,615368
TXN00429,MDB01,Anna Nagar,Madurai,05-05-2024,957.88,FAILURE,TRANSFER,4063,Invalid Account,IDBI BANK,621364
TXN00344,MDB01,Anna Nagar,Madurai,06-05-2024,4622.59,SUCCESS,WITHDRAWAL,7021,"",IDBI BANK,614474
TXN00651,MDB03,Thirunagar,Madurai,01-05-2024,2990.86,FAILURE,TRANSFER,3316,Insufficient Balance,IDBI BANK,602738
TXN00561,SLB03,Seelanaickenpatti,Salem,06-05-2024,2842.87,FAILURE,TRANSFER,7506,Technical Error,IDBI BANK,606706
TXN00088,SLB03,Seelanaickenpatti,Salem,05-05-2024,2596.66,SUCCESS,DEPOSIT,4388,"",IDBI BANK,627535
TXN00627,MDB03,Thirunagar,Madurai,06-05-2024,3490.22,FAILURE,WITHDRAWAL,7349,Exceeded Limit,IDBI BANK,620491
TXN00596,SLB02,Gugai,Salem,01-05-2024,2303.5,FAILURE,WITHDRAWAL,5453,Exceeded Limit,IDBI BANK,631343
TXN00179,CHB02,Velachery,Chennai,01-05-2024,4758.18,SUCCESS,WITHDRAWAL,9071,"",IDBI BANK,607611
TXN00415,SLB03,Seelanaickenpatti,Salem,07-05-2024,3617.76,FAILURE,WITHDRAWAL,9180,Network Error,IDBI BANK,619847
TXN00636,CHB02,Velachery,Chennai,06-05-2024,1993.48,FAILURE,WITHDRAWAL,5809,Network Error,IDBI BANK,634767
TXN00592,MDB01,Anna Nagar,Madurai,06-05-2024,3756.09,FAILURE,WITHDRAWAL,4787,Exceeded Limit,IDBI BANK,619401
TXN00113,CHB01,T Nagar,Chennai,03-05-2024,1497.18,SUCCESS,TRANSFER,4986,"",IDBI BANK,620068
TXN00460,SLB03,Seelanaickenpatti,Salem,02-05-2024,2222.24,FAILURE,DEPOSIT,3340,Insufficient Balance,IDBI BANK,634768
TXN00108,CHB01,T Nagar,Chennai,03-05-2024,4467.34,SUCCESS,DEPOSIT,8613,"",IDBI BANK,624838
TXN00628,MDB01,Anna Nagar,Madurai,01-05-2024,3846.51,FAILURE,DEPOSIT,8259,Network Error,IDBI BANK,624101
TXN00212,MDB01,Anna Nagar,Madurai,03-05-2024,2434.61,SUCCESS,WITHDRAWAL,8972,"",IDBI BANK,634534
TXN00197,MDB01,Anna Nagar,Madurai,07-05-2024,3446.21,SUCCESS,TRANSFER,4522,"",IDBI BANK,628186
TXN00371,SLB02,Gugai,Salem,03-05-2024,1415.02,SUCCESS,TRANSFER,2295,"",IDBI BANK,629478
TXN00050,SLB03,Seelanaickenpatti,Salem,02-05-2024,2471.83,SUCCESS,TRANSFER,5956,"",IDBI BANK,634665
TXN00095,SLB03,Seelanaickenpatti,Salem,02-05-2024,2546.15,SUCCESS,WITHDRAWAL,7211,"",IDBI BANK,618236
TXN00444,CHB02,Velachery,Chennai,07-05-2024,767.11,FAILURE,WITHDRAWAL,9720,Invalid Account,IDBI BANK,635309
TXN00384,MDB01,Anna Nagar,Madurai,05-05-2024,652.21,SUCCESS,DEPOSIT,1794,"",IDBI BANK,600419
TXN00674,CHB02,Velachery,Chennai,03-05-2024,3209.09,FAILURE,DEPOSIT,4773,Exceeded Limit,IDBI BANK,621642
TXN00287,SLB04,Hasthampatti,Salem,07-05-2024,3087.05,SUCCESS,DEPOSIT,6194,"",IDBI BANK,604861
TXN00202,SLB03,Seelanaickenpatti,Salem,07-05-2024,3494.03,SUCCESS,WITHDRAWAL,1842,"",IDBI BANK,618851
TXN00030,CHB01,T Nagar,Chennai,06-05-2024,3339.96,SUCCESS,DEPOSIT,2104,"",IDBI BANK,602059
TXN00566,SLB04,Hasthampatti,Salem,04-05-2024,3815.29,FAILURE,TRANSFER,4111,Invalid Account,IDBI BANK,614573
TXN00092,SLB03,Seelanaickenpatti,Salem,06-05-2024,3556.14,SUCCESS,WITHDRAWAL,3704,"",IDBI BANK,630631
TXN00689,CHB02,Velachery,Chennai,04-05-2024,3432.09,FAILURE,WITHDRAWAL,5281,Technical Error,IDBI BANK,627759
TXN00185,CHB02,Velachery,Chennai,06-05-2024,3377.72,SUCCESS,DEPOSIT,1828,"",IDBI BANK,621857
TXN00180,CHB02,Velachery,Chennai,05-05-2024,1110.49,SUCCESS,WITHDRAWAL,7078,"",IDBI BANK,635403
TXN00337,SLB02,Gugai,Salem,07-05-2024,1006.91,SUCCESS,DEPOSIT,8518,"",IDBI BANK,616861
TXN00664,SLB04,Hasthampatti,Salem,02-05-2024,4511.47,FAILURE,TRANSFER,5767,Network Error,IDBI BANK,630455
TXN00288,SLB04,Hasthampatti,Salem,06-05-2024,2828.12,SUCCESS,DEPOSIT,3981,"",IDBI BANK,608457
TXN00577,CHB01,T Nagar,Chennai,05-05-2024,1397.36,FAILURE,WITHDRAWAL,1230,Invalid Account,IDBI BANK,634802
TXN00273,MDB03,Thirunagar,Madurai,05-05-2024,4991.68,SUCCESS,WITHDRAWAL,1939,"",IDBI BANK,604918
TXN00404,CHB02,Velachery,Chennai,01-05-2024,1343.26,FAILURE,WITHDRAWAL,9395,Exceeded Limit,IDBI BANK,606770
TXN00522,SLB02,Gugai,Salem,03-05-2024,3854.04,FAILURE,DEPOSIT,6682,Invalid Account,IDBI BANK,611003
TXN00575,SLB03,Seelanaickenpatti,Salem,02-05-2024,3925.37,FAILURE,DEPOSIT,3595,Exceeded Limit,IDBI BANK,605770
TXN00654,CHB02,Velachery,Chennai,05-05-2024,4256.37,FAILURE,DEPOSIT,2877,Network Error,IDBI BANK,603565
TXN00308,MDB03,Thirunagar,Madurai,01-05-2024,2238.57,SUCCESS,WITHDRAWAL,5582,"",IDBI BANK,607787
TXN00452,SLB03,Seelanaickenpatti,Salem,03-05-2024,2962.9,FAILURE,DEPOSIT,8951,Invalid Account,IDBI BANK,603173
TXN00129,CHB02,Velachery,Chennai,03-05-2024,3681.3,SUCCESS,TRANSFER,8438,"",IDBI BANK,604665
TXN00360,CHB02,Velachery,Chennai,04-05-2024,2057.72,SUCCESS,WITHDRAWAL,4088,"",IDBI BANK,607396
TXN00105,SLB04,Hasthampatti,Salem,01-05-2024,2450.86,SUCCESS,WITHDRAWAL,8532,"",IDBI BANK,610027
TXN00134,MDB04,Simmakkal,Madurai,04-05-2024,861.99,SUCCESS,DEPOSIT,8078,"",IDBI BANK,621124
TXN00641,SLB05,Ammapet,Salem,01-05-2024,4766.95,FAILURE,DEPOSIT,9814,Technical Error,IDBI BANK,600481
TXN00503,SLB04,Hasthampatti,Salem,02-05-2024,2092.74,FAILURE,DEPOSIT,5505,Invalid Account,IDBI BANK,629230
TXN00097,SLB02,Gugai,Salem,06-05-2024,808.78,SUCCESS,TRANSFER,1659,"",IDBI BANK,602034
